MOVIE_ID,MOVIE_NAME,TITULO_LIMPIO,FORMATO,IDIOMA,CATEGORIA,DESCRIPCION,FAMILIA,NOMBRE_ORIGINAL,DESCRIPCION2,ACTOR_PRINCIPAL,DIRECTOR,DURACION,CATEGORIA_CINEPOLIS,NOMBRE_ORIGINAL_CLEAN,TITULO_LIMPIO_CLEAN,NOMBRE_UNICO
262,Bagman Espíritu Del Mal Esp,BAGMAN ESPÍRITU DEL MAL,2D,ESP,SUSPENSE,"durante siglos, los padres han advertido a sus hijos sobre el temible hombre del saco, un ser maligno que rapta a niños inocentes y los aparta para siempre de sus familias. patrick (sam claflin) escapó de sus garras por los pelos en su infancia, pero el trauma que le generó aquel encuentro le ha perseguido desde entonces. tras mudarse a su antigua casa familiar con su esposa e hijo, patrick descubrirá que la tenebrosa criatura continúa allí, acechando sus pesadillas y amenazando con arrebatarle aquello que más quiere en el mundo.",BAGMAN ESPIRITU DEL MAL SP,Bagman Espíritu Del Mal Esp,"durante siglos, los padres han advertido a sus hijos sobre el temible hombre del saco, un ser maligno que rapta a niños inocentes y los aparta para siempre de sus familias. patrick (sam claflin) escapó de sus garras por los pelos en su infancia, pero el trauma que le generó aquel encuentro le ha perseguido desde entonces. tras mudarse a su antigua casa familiar con su esposa e hijo, patrick descubrirá que la tenebrosa criatura continúa allí, acechando sus pesadillas y amenazando con arrebatarle aquello que más quiere en el mundo.",SAM CLAFLIN; ANTONIA THOMAS; CARÉLL VINCENT RHODEN,COLM MCCARTHY,100 minutos,TERROR; SUSPENSE,BAGMAN ESPÍRITU DEL MAL,BAGMAN ESPÍRITU DEL MAL,BAGMAN ESPIRITU DEL MAL
1532,Bagman: El espíritu del mal Dob,BAGMAN: EL ESPÍRITU DEL MAL,2D,ESP,SUSPENSE,"durante siglos, los padres han advertido a sus hijos sobre el temible hombre del saco, un ser maligno que rapta a niños inocentes y los aparta para siempre de sus familias. patrick (sam claflin) escapó de sus garras por los pelos en su infancia, pero el trauma que le generó aquel encuentro le ha perseguido desde entonces. tras mudarse a su antigua casa familiar con su esposa e hijo, patrick descubrirá que la tenebrosa criatura continúa allí, acechando sus pesadillas y amenazando con arrebatarle aquello que más quiere en el mundo.",BAGMAN ESPIRITU DEL MAL SP,Bagman: El espíritu del mal Dob,"durante siglos, los padres han advertido a sus hijos sobre el temible hombre del saco, un ser maligno que rapta a niños inocentes y los aparta para siempre de sus familias. patrick (sam claflin) escapó de sus garras por los pelos en su infancia, pero el trauma que le generó aquel encuentro le ha perseguido desde entonces. tras mudarse a su antigua casa familiar con su esposa e hijo, patrick descubrirá que la tenebrosa criatura continúa allí, acechando sus pesadillas y amenazando con arrebatarle aquello que más quiere en el mundo.",SAM CLAFLIN; ANTONIA THOMAS; CARÉLL VINCENT RHODEN,COLM MCCARTHY,100 minutos,TERROR; SUSPENSE,BAGMAN: EL ESPÍRITU DEL MAL,BAGMAN: EL ESPÍRITU DEL MAL,BAGMAN ESPIRITU DEL MAL
1614,Bagman Espíritu Del Mal Sp Esp,BAGMAN ESPÍRITU DEL MAL SP,2D,ESP,SUSPENSE,"durante siglos, los padres han advertido a sus hijos sobre el temible hombre del saco, un ser maligno que rapta a niños inocentes y los aparta para siempre de sus familias. patrick (sam claflin) escapó de sus garras por los pelos en su infancia, pero el trauma que le generó aquel encuentro le ha perseguido desde entonces. tras mudarse a su antigua casa familiar con su esposa e hijo, patrick descubrirá que la tenebrosa criatura continúa allí, acechando sus pesadillas y amenazando con arrebatarle aquello que más quiere en el mundo.",BAGMAN ESPIRITU DEL MAL SP,Bagman Espíritu Del Mal Sp Esp,"durante siglos, los padres han advertido a sus hijos sobre el temible hombre del saco, un ser maligno que rapta a niños inocentes y los aparta para siempre de sus familias. patrick (sam claflin) escapó de sus garras por los pelos en su infancia, pero el trauma que le generó aquel encuentro le ha perseguido desde entonces. tras mudarse a su antigua casa familiar con su esposa e hijo, patrick descubrirá que la tenebrosa criatura continúa allí, acechando sus pesadillas y amenazando con arrebatarle aquello que más quiere en el mundo.",SAM CLAFLIN; ANTONIA THOMAS; CARÉLL VINCENT RHODEN,COLM MCCARTHY,100 minutos,TERROR; SUSPENSE,BAGMAN ESPÍRITU DEL MAL SP,BAGMAN ESPÍRITU DEL MAL SP,BAGMAN ESPIRITU DEL MAL
405,Bagman Espíritu Del Mal Sub,BAGMAN ESPÍRITU DEL MAL,2D,SUB,SUSPENSE,"durante siglos, los padres han advertido a sus hijos sobre el temible hombre del saco, un ser maligno que rapta a niños inocentes y los aparta para siempre de sus familias. patrick (sam claflin) escapó de sus garras por los pelos en su infancia, pero el trauma que le generó aquel encuentro le ha perseguido desde entonces. tras mudarse a su antigua casa familiar con su esposa e hijo, patrick descubrirá que la tenebrosa criatura continúa allí, acechando sus pesadillas y amenazando con arrebatarle aquello que más quiere en el mundo.",BAGMAN ESPIRITU DEL MAL SP,Bagman Espíritu Del Mal Sub,"durante siglos, los padres han advertido a sus hijos sobre el temible hombre del saco, un ser maligno que rapta a niños inocentes y los aparta para siempre de sus familias. patrick (sam claflin) escapó de sus garras por los pelos en su infancia, pero el trauma que le generó aquel encuentro le ha perseguido desde entonces. tras mudarse a su antigua casa familiar con su esposa e hijo, patrick descubrirá que la tenebrosa criatura continúa allí, acechando sus pesadillas y amenazando con arrebatarle aquello que más quiere en el mundo.",SAM CLAFLIN; ANTONIA THOMAS; CARÉLL VINCENT RHODEN,COLM MCCARTHY,100 minutos,TERROR; SUSPENSE,BAGMAN ESPÍRITU DEL MAL,BAGMAN ESPÍRITU DEL MAL,BAGMAN ESPIRITU DEL MAL
865,Bagman: El espíritu del mal Sub,BAGMAN: EL ESPÍRITU DEL MAL,2D,SUB,SUSPENSE,"durante siglos, los padres han advertido a sus hijos sobre el temible hombre del saco, un ser maligno que rapta a niños inocentes y los aparta para siempre de sus familias. patrick (sam claflin) escapó de sus garras por los pelos en su infancia, pero el trauma que le generó aquel encuentro le ha perseguido desde entonces. tras mudarse a su antigua casa familiar con su esposa e hijo, patrick descubrirá que la tenebrosa criatura continúa allí, acechando sus pesadillas y amenazando con arrebatarle aquello que más quiere en el mundo.",BAGMAN ESPIRITU DEL MAL SP,Bagman: El espíritu del mal Sub,"durante siglos, los padres han advertido a sus hijos sobre el temible hombre del saco, un ser maligno que rapta a niños inocentes y los aparta para siempre de sus familias. patrick (sam claflin) escapó de sus garras por los pelos en su infancia, pero el trauma que le generó aquel encuentro le ha perseguido desde entonces. tras mudarse a su antigua casa familiar con su esposa e hijo, patrick descubrirá que la tenebrosa criatura continúa allí, acechando sus pesadillas y amenazando con arrebatarle aquello que más quiere en el mundo.",SAM CLAFLIN; ANTONIA THOMAS; CARÉLL VINCENT RHODEN,COLM MCCARTHY,100 minutos,TERROR; SUSPENSE,BAGMAN: EL ESPÍRITU DEL MAL,BAGMAN: EL ESPÍRITU DEL MAL,BAGMAN ESPIRITU DEL MAL
52,Bailarina 4DX/2D Sub,BAILARINA,4D,SUB,ACCION,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,BAILARINA LED,Bailarina 4DX/2D Sub,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,ANA DE ARMAS; ANJELICA HUSTON; KEANU REEVES,LEN WISEMAN,125 minutos,ACCION; SUSPENSE; CRIMEN,BAILARINA,BAILARINA,BAILARINA
497,Bailarina Sub,BAILARINA,2D,SUB,ACCION,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,BAILARINA LED,Bailarina Sub,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,ANA DE ARMAS; ANJELICA HUSTON; KEANU REEVES,LEN WISEMAN,125 minutos,ACCION; SUSPENSE; CRIMEN,BAILARINA,BAILARINA,BAILARINA
587,Bailarina SP Sub,BAILARINA SP,2D,SUB,ACCION,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,BAILARINA LED,Bailarina SP Sub,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,ANA DE ARMAS; ANJELICA HUSTON; KEANU REEVES,LEN WISEMAN,125 minutos,ACCION; SUSPENSE; CRIMEN,BAILARINA SP,BAILARINA SP,BAILARINA
647,Bailarina 4DX/2D Esp,BAILARINA,4DX,ESP,ACCION,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,BAILARINA LED,Bailarina 4DX/2D Esp,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,ANA DE ARMAS; ANJELICA HUSTON; KEANU REEVES,LEN WISEMAN,125 minutos,ACCION; SUSPENSE; CRIMEN,BAILARINA,BAILARINA,BAILARINA
794,Bailarina BR Esp,BAILARINA BR,2D,ESP,ACCION,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,BAILARINA LED,Bailarina BR Esp,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,ANA DE ARMAS; ANJELICA HUSTON; KEANU REEVES,LEN WISEMAN,125 minutos,ACCION; SUSPENSE; CRIMEN,BAILARINA BR,BAILARINA BR,BAILARINA
1247,Bailarina Esp,BAILARINA,2D,ESP,ACCION,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,BAILARINA LED,Bailarina Esp,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,ANA DE ARMAS; ANJELICA HUSTON; KEANU REEVES,LEN WISEMAN,125 minutos,ACCION; SUSPENSE; CRIMEN,BAILARINA,BAILARINA,BAILARINA
1293,Bailarina 4DX/2D Dob,BAILARINA,4DX,DUB,ACCION,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,BAILARINA LED,Bailarina 4DX/2D Dob,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,ANA DE ARMAS; ANJELICA HUSTON; KEANU REEVES,LEN WISEMAN,125 minutos,ACCION; SUSPENSE; CRIMEN,BAILARINA,BAILARINA,BAILARINA
1554,F1 4DX/2D Sub,F1,4D,SUB,ACCION,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,BAILARINA LED,F1 4DX/2D Sub,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,ANA DE ARMAS; ANJELICA HUSTON; KEANU REEVES,LEN WISEMAN,125 minutos,ACCION; SUSPENSE; CRIMEN,F1,F1,BAILARINA
1587,Bailarina BR Sub,BAILARINA BR,2D,SUB,ACCION,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,BAILARINA LED,Bailarina BR Sub,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,ANA DE ARMAS; ANJELICA HUSTON; KEANU REEVES,LEN WISEMAN,125 minutos,ACCION; SUSPENSE; CRIMEN,BAILARINA BR,BAILARINA BR,BAILARINA
1772,Bailarina SP Esp,BAILARINA SP,2D,ESP,ACCION,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,BAILARINA LED,Bailarina SP Esp,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,ANA DE ARMAS; ANJELICA HUSTON; KEANU REEVES,LEN WISEMAN,125 minutos,ACCION; SUSPENSE; CRIMEN,BAILARINA SP,BAILARINA SP,BAILARINA
144,Bailarina XE Esp,BAILARINA,SCREENX,ESP,ACCION,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,BAILARINA LED,Bailarina XE Esp,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,ANA DE ARMAS; ANJELICA HUSTON; KEANU REEVES,LEN WISEMAN,125 minutos,ACCION; SUSPENSE; CRIMEN,BAILARINA,BAILARINA,BAILARINA
349,Bailarina Dob,BAILARINA,2D,DUB,ACCION,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,BAILARINA LED,Bailarina Dob,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,ANA DE ARMAS; ANJELICA HUSTON; KEANU REEVES,LEN WISEMAN,125 minutos,ACCION; SUSPENSE; CRIMEN,BAILARINA,BAILARINA,BAILARINA
96,Bailarina LED Sub,BAILARINA LED,2D,SUB,ACCION,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,BAILARINA LED,Bailarina LED Sub,una asesina entrenada en las tradiciones de la organización ruska roma se embarca en una misión de venganza tras la muerte de su padre.,ANA DE ARMAS; ANJELICA HUSTON; KEANU REEVES,LEN WISEMAN,125 minutos,ACCION; SUSPENSE; CRIMEN,BAILARINA LED,BAILARINA LED,BAILARINA
125,Bambi Una Aventura En El Bosque SP Esp,BAMBI UNA AVENTURA EN EL BOSQUE SP,2D,ESP,DOCUMENTAL,"la vida de bambi, un corzo macho, desde su nacimiento hasta su infancia, la pérdida de su madre, la búsqueda de una pareja, las lecciones que aprende de su padre y la experiencia que adquiere sobre los peligros que plantean los cazadores humanos en el bosque.",BAMBI UNA AVENTURA EN EL BOSQUE SJ,Bambi Una Aventura En El Bosque SP Esp,"la vida de bambi, un corzo macho, desde su nacimiento hasta su infancia, la pérdida de su madre, la búsqueda de una pareja, las lecciones que aprende de su padre y la experiencia que adquiere sobre los peligros que plantean los cazadores humanos en el bosque.",MYLÈNE FARMER; SENTA BERGER; ARJA KORISEVA,MICHEL FESSLER,77 minutos,AVENTURA; FAMILIA; DOCUMENTAL,BAMBI UNA AVENTURA EN EL BOSQUE SP,BAMBI UNA AVENTURA EN EL BOSQUE SP,BAMBI UNA AVENTURA EN EL BOSQUE
1256,Bambi Una Aventura En El Bosque Esp,BAMBI UNA AVENTURA EN EL BOSQUE,2D,ESP,DOCUMENTAL,"la vida de bambi, un corzo macho, desde su nacimiento hasta su infancia, la pérdida de su madre, la búsqueda de una pareja, las lecciones que aprende de su padre y la experiencia que adquiere sobre los peligros que plantean los cazadores humanos en el bosque.",BAMBI UNA AVENTURA EN EL BOSQUE SJ,Bambi Una Aventura En El Bosque Esp,"la vida de bambi, un corzo macho, desde su nacimiento hasta su infancia, la pérdida de su madre, la búsqueda de una pareja, las lecciones que aprende de su padre y la experiencia que adquiere sobre los peligros que plantean los cazadores humanos en el bosque.",MYLÈNE FARMER; SENTA BERGER; ARJA KORISEVA,MICHEL FESSLER,77 minutos,AVENTURA; FAMILIA; DOCUMENTAL,BAMBI UNA AVENTURA EN EL BOSQUE,BAMBI UNA AVENTURA EN EL BOSQUE,BAMBI UNA AVENTURA EN EL BOSQUE
1423,"Bambi, Una aventura en el bosque XE Dob","BAMBI, UNA AVENTURA EN EL BOSQUE",SCREENX,DUB,DOCUMENTAL,"la vida de bambi, un corzo macho, desde su nacimiento hasta su infancia, la pérdida de su madre, la búsqueda de una pareja, las lecciones que aprende de su padre y la experiencia que adquiere sobre los peligros que plantean los cazadores humanos en el bosque.",BAMBI UNA AVENTURA EN EL BOSQUE SJ,"Bambi, Una aventura en el bosque XE Dob","la vida de bambi, un corzo macho, desde su nacimiento hasta su infancia, la pérdida de su madre, la búsqueda de una pareja, las lecciones que aprende de su padre y la experiencia que adquiere sobre los peligros que plantean los cazadores humanos en el bosque.",MYLÈNE FARMER; SENTA BERGER; ARJA KORISEVA,MICHEL FESSLER,77 minutos,AVENTURA; FAMILIA; DOCUMENTAL,"BAMBI, UNA AVENTURA EN EL BOSQUE","BAMBI, UNA AVENTURA EN EL BOSQUE",BAMBI UNA AVENTURA EN EL BOSQUE
